DataYear,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,TotalGHGEmissions,GHGIntensity,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2019,254046,Ainslie Park Condominium Association,Submitted,840 846 W Ainslie St,60640,4.0,False,Uptown,Multifamily Housing,52760.0,1923.0,1,,77,1903432.0,1137936.6,,,,57.6,,,,,,41.9726457,-87.66491,"(41.9726457, -87.66491)",2019-254046,18,31,22616.0,633,37
2021,254046,Ainslie Park Condominium Association,Submitted,840 846 W Ainslie St,60640,3.5,False,Uptown,Multifamily Housing,52760.0,1923.0,1,,79,1795778.6,1176103.8,0.0,0.0,,56.3,118.7,59.3,125.7,319.0,6.0,41.9726457,-87.66491,"(41.9726457, -87.66491)",2021-254046,18,31,22616.0,633,37
2016,254047,St. Sabina Elders Village,Submitted,1222 W. 79th Street,60620,nan,,Auburn Gresham,Multifamily Housing,77400.0,2000.0,1,,38,2067743.0,4463305.1,,,,84.4,144.4,91.8,152.3,618.2,8.0,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2016-254047,13,70,21554.0,531,18
2017,254047,St. Sabina Elders Village,Submitted,1222 W. 79th Street,60620,nan,,Auburn Gresham,Multifamily Housing,77400.0,2000.0,1,,46,1886915.0,4067747.0,,,,76.9,131.7,82.1,137.1,564.9,7.3,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2017-254047,13,70,21554.0,531,18
2018,254047,St. Sabina Elders Village,Submitted,1222 W. 79th Street,60620,1.5,False,Auburn Gresham,Multifamily Housing,77400.0,2000.0,1,3120.0,40,1879612.8,5211772.3,,,,91.6,138.7,92.9,140.1,589.5,7.6,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2018-254047,13,70,21554.0,531,18
2019,254047,Sabina Senior Housing Corporation (St. Sabina Elders Village),Submitted,1222 W 79th St,60620,4.0,False,Auburn Gresham,Multifamily Housing,77400.0,2000.0,1,4047.0,88,1457729.2,2967393.4,,,,57.2,93.0,56.9,,400.1,5.2,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2019-254047,13,70,21554.0,531,18
2021,254047,St. Sabina Elders Village,Submitted,1222 W 79th St,60620,4.0,False,Auburn Gresham,Multifamily Housing,86040.0,2000.0,1,,63,1517930.6,4372047.7,0.0,0.0,,76.1,114.2,82.3,120.7,449.0,5.8,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2021-254047,13,70,21554.0,531,18
2016,254048,St. Leo Residence,Submitted,7750 S. Emerald,60620,nan,,Auburn Gresham,Multifamily Housing,65632.0,2006.0,1,,,2453498.2,4348476.0,,,,103.6,186.9,108.3,189.2,683.2,10.4,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2016-254048,13,70,21554.0,531,18
2017,254048,St. Leo Residence,Submitted,7750 S. Emerald,60620,nan,,Auburn Gresham,Multifamily Housing,65632.0,2006.0,1,,,2411827.0,4067747.0,,,,98.7,180.5,103.6,184.8,662.0,10.1,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2017-254048,13,70,21554.0,531,18
2018,254048,St. Leo Residence,Submitted,7750 S. Emerald,60620,1.5,False,Auburn Gresham,Multifamily Housing,65632.0,2006.0,1,3844.0,34,2638424.5,4321922.5,,,,106.1,181.7,107.2,182.9,668.5,10.2,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2018-254048,13,70,21554.0,531,18
2019,254048,Catholic Charities: St. Leo Residence,Submitted,7750 S Emerald Ave,60620,1.5,False,Auburn Gresham,Multifamily Housing,65632.0,2006.0,1,4834.0,36,2149945.2,5230039.6,,,,112.4,175.4,112.1,,635.5,9.7,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2019-254048,13,70,21554.0,531,18
2021,254048,St. Leo Residence,Submitted,7750 S Emerald Ave,60620,1.0,False,Auburn Gresham,Multifamily Housing,67170.0,2006.0,1,,30,2489559.0,4565402.3,0.0,0.0,,107.5,179.2,113.6,185.7,598.1,9.1,41.73979805,-87.65349931,"(41.73979805, -87.65349931)",2021-254048,13,70,21554.0,531,18
2016,254049,"Farcroft Park, LLC",Submitted,1337 West Fargo,60626,nan,,Rogers Park,Multifamily Housing,115362.0,1928.0,1,,72,2721448.7,4200270.3,,,,60.0,112.3,62.5,113.9,724.7,6.3,42.01706509,-87.66474749,"(42.01706509, -87.66474749)",2016-254049,5,10,21853.0,357,3
2017,254049,"Farcroft Park, LLC",Submitted,1337 West Fargo,60626,nan,,Rogers Park,Multifamily Housing,115362.0,1928.0,1,,73,2530885.0,4218536.0,,,,58.5,107.3,62.1,111.6,692.0,6.0,42.01706509,-87.66474749,"(42.01706509, -87.66474749)",2017-254049,5,10,21853.0,357,3
2018,254049,"Farcroft Park, LLC",Submitted,1337 West Fargo,60626,3.0,False,Rogers Park,Multifamily Housing,115362.0,1928.0,1,2695.0,68,2766650.9,5101887.5,,,,68.2,113.6,68.5,112.1,731.3,6.3,42.01706509,-87.66474749,"(42.01706509, -87.66474749)",2018-254049,5,10,21853.0,357,3
2019,254049,Farcroft by the Lake,Submitted,1337 W Fargo Ave,60626,2.0,False,Rogers Park,Multifamily Housing,115362.0,1928.0,1,,24,2732455.8,9111495.6,,,,102.7,,,,,,42.01706509,-87.66474749,"(42.01706509, -87.66474749)",2019-254049,5,10,21853.0,357,3
2021,254049,"Farcroft Park, LLC",Submitted,1337 W Fargo Ave,60626,4.0,False,Rogers Park,Multifamily Housing,115362.0,1928.0,1,,68,2939581.3,3967726.9,0.0,0.0,,59.9,107.5,62.2,108.9,630.6,5.5,42.01706509,-87.66474749,"(42.01706509, -87.66474749)",2021-254049,5,10,21853.0,357,3
2016,254050,1400 State Parkway Condominium Association,Submitted,1400 N State Parkway,60610,nan,,Near North Side,Multifamily Housing,95000.0,1962.0,1,,8,2307217.3,11365963.7,,,,143.9,201.9,157.9,213.9,1029.0,10.8,41.9038385,-87.63668,"(41.9038385, -87.63668)",2016-254050,11,37,14926.0,290,51
2017,254050,1400 State Parkway Condominium Association,Submitted,1400 N State Parkway,60610,nan,,Near North Side,Multifamily Housing,95000.0,1962.0,1,,5,2089563.0,12238538.0,,,,150.8,204.3,163.4,218.2,1036.4,10.9,41.9038385,-87.63668,"(41.9038385, -87.63668)",2017-254050,11,37,14926.0,290,51
2018,254050,1400 State Parkway Condominium Association,Submitted,1400 N State Parkway,60610,1.0,False,Near North Side,Multifamily Housing,95000.0,1962.0,1,2951.0,8,2175030.6,12042469.6,,,,149.7,197.2,151.3,197.7,1001.5,10.5,41.9038385,-87.63668,"(41.9038385, -87.63668)",2018-254050,11,37,14926.0,290,51
2019,254050,1400 State Parkway Condominium Association,Submitted,1400 N State Pkwy,60610,1.0,False,Near North Side,Multifamily Housing,95000.0,1962.0,1,,5,2068709.2,12757489.2,,,,156.1,,,,,,41.9038385,-87.63668,"(41.9038385, -87.63668)",2019-254050,11,37,14926.0,290,51
2021,254050,1400 State Parkway Condominium Association,Submitted,1400 N State Pkwy,60610,1.0,False,Near North Side,Multifamily Housing,108000.0,1962.0,1,,8,2242717.8,11067769.8,0.0,0.0,,140.1,188.4,152.4,199.7,908.2,9.6,41.9038385,-87.63668,"(41.9038385, -87.63668)",2021-254050,11,37,14926.0,290,51
2016,254051,8534-New City,Submitted,1500 N. Clybourn Avenue #C104,60616,nan,,Near North Side,Supermarket/Grocery Store,83678.0,2015.0,1,,86,11727211.2,4769299.6,,,,197.1,499.9,197.1,499.9,2414.9,28.9,41.9038385,-87.63668,"(41.9038385, -87.63668)",2016-254051,11,37,14926.0,290,51
2017,254051,NewCity Retail,Submitted,1457 N Halsted St,60642,nan,,Near North Side,Other,678977.0,2015.0,4,,,25726245.0,5465330.0,,,,45.9,127.4,48.0,131.4,5046.9,7.4,41.9038385,-87.63668,"(41.9038385, -87.63668)",2017-254051,11,37,14926.0,290,51
2018,254051,NewCity Retail,Submitted,1457 N Halsted St,60642,2.0,False,Near North Side,Other,678977.0,2015.0,4,17796.0,,60467532.2,14084490.6,,,,109.8,271.1,108.8,270.1,10807.7,15.9,41.9038385,-87.63668,"(41.9038385, -87.63668)",2018-254051,11,37,14926.0,290,51
2019,254051,1500 N Clybourn Ave,Submitted,1500 N Clybourn Ave,60642,2.0,False,Near North Side,Other,515537.0,2015.0,4,16971.0,,59048140.2,7036109.6,,,,128.2,335.0,127.7,,10197.2,19.8,41.9038385,-87.63668,"(41.9038385, -87.63668)",2019-254051,11,37,14926.0,290,51
2021,254051,53100534--CHICAGO,Submitted,1500 N Clybourn Ave,60610,4.0,False,Near North Side,Supermarket/Grocery Store,83678.0,2015.0,1,,94,10187894.2,-4774717.8,0.0,0.0,,64.7,281.0,65.0,281.8,1201.5,14.4,41.9038385,-87.63668,"(41.9038385, -87.63668)",2021-254051,11,37,14926.0,290,51
2016,254052,The Martha Washington,Submitted,2324 W Irving Park Rd,60610,nan,,North Center,Multifamily Housing,103162.0,2005.0,1,,42,2213211.5,7249335.7,,,,91.7,141.1,100.5,149.5,793.0,7.7,41.946621,-87.70269,"(41.946621, -87.70269)",2016-254052,20,22,21538.0,425,2
2017,254052,The Martha Washington,Submitted,2324 W Irving Park Rd,60610,nan,,North Center,Multifamily Housing,103162.0,2005.0,1,,47,1908614.0,7217917.0,,,,88.5,131.6,95.4,138.6,736.3,7.1,41.946621,-87.70269,"(41.946621, -87.70269)",2017-254052,20,22,21538.0,425,2
2018,254052,Martha Washington,Submitted,2324 West Irving Park Road,60618,1.0,False,North Center,Multifamily Housing,103162.0,2005.0,1,3481.0,23,2000858.2,8030999.8,,,,97.2,136.0,98.2,136.2,759.4,7.4,41.946621,-87.70269,"(41.946621, -87.70269)",2018-254052,20,22,21538.0,425,2
2019,254052,North Center Senior Housing - The Martha Washington,Submitted,2324 W Irving Park Rd,60618,1.0,False,North Center,Multifamily Housing,103162.0,2005.0,1,,17,1927022.5,8431199.9,,,,100.4,,,,,,41.946621,-87.70269,"(41.946621, -87.70269)",2019-254052,20,22,21538.0,425,2
2016,254053,The Churchill Condominium Association,Submitted,1255 N State Parkway,60610,nan,,Near North Side,Multifamily Housing,110000.0,1923.0,1,,40,2206958.4,5988495.7,,,,74.5,120.2,80.8,124.8,724.9,6.6,41.8842525,-87.63245,"(41.8842525, -87.63245)",2016-254053,36,38,14310.0,92,22
2017,254053,The Churchill Condominium Association,Submitted,1255 N State Parkway,60610,nan,,Near North Side,Multifamily Housing,110000.0,1923.0,1,,36,2013360.0,6266398.0,,,,75.3,117.3,81.4,124.1,705.1,6.4,41.8842525,-87.63245,"(41.8842525, -87.63245)",2017-254053,36,38,14310.0,92,22
2018,254053,The Churchill Condominium Association,Submitted,1255 N State Parkway,60610,3.5,False,Near North Side,Multifamily Housing,110000.0,1923.0,1,1660.0,53,2066054.7,5925252.9,,,,72.6,109.1,72.2,107.5,658.4,6.0,41.8842525,-87.63245,"(41.8842525, -87.63245)",2018-254053,36,38,14310.0,92,22
2019,254053,The Churchill Condominium Association,Submitted,1255 N State Parkway,60610,2.5,False,Near North Side,Multifamily Housing,110000.0,1923.0,1,,54,2002376.6,5639511.5,,,,69.5,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)",2019-254053,36,38,14310.0,92,22
2021,254053,1255 N. State Parkway Condominium Association,Submitted,1255 N State Parkway,60610,4.0,False,Near North Side,Multifamily Housing,110000.0,1923.0,1,,86,1973180.4,2977965.2,0.0,0.0,,45.0,78.7,44.5,77.4,440.0,4.0,41.8842525,-87.63245,"(41.8842525, -87.63245)",2021-254053,36,38,14310.0,92,22
2016,254054,2 South Leavitt Condominium Association,Submitted,2 S. Leavitt St.,60612,nan,,NEAR WEST SIDE,Multifamily Housing,55000.0,2008.0,1,,67,919441.9,2139915.2,,,,55.6,93.3,55.2,92.0,283.1,5.1,41.88120092,-87.68664215,"(41.88120092, -87.68664215)",2016-254054,46,29,21184.0,37,48
2017,254054,2 South Leavitt Condominium Association,Submitted,2 S. Leavitt St.,60612,nan,,NEAR WEST SIDE,Multifamily Housing,55000.0,2008.0,1,,64,869016.0,2139915.0,,,,54.7,90.5,54.6,90.2,274.3,5.0,41.88120092,-87.68664215,"(41.88120092, -87.68664215)",2017-254054,46,29,21184.0,37,48
2018,254054,2 South Leavitt Condominium Association,Submitted,2 S. Leavitt St.,60612,4.0,False,NEAR WEST SIDE,Multifamily Housing,55000.0,2008.0,1,1754.0,86,871374.3,1670738.4,,,,46.2,76.3,46.2,76.3,233.7,4.2,41.88120092,-87.68664215,"(41.88120092, -87.68664215)",2018-254054,46,29,21184.0,37,48
2019,254054,2 South Leavitt Condominium Association,Submitted,2 S Leavitt St,60612,4.0,False,NEAR WEST SIDE,Multifamily Housing,55000.0,2008.0,1,,63,979793.3,2103094.6,,,,56.1,,,,,,41.88120092,-87.68664215,"(41.88120092, -87.68664215)",2019-254054,46,29,21184.0,37,48
2021,254054,2 South Leavitt Condominium Association,Submitted,2 S Leavitt St,60612,4.0,False,NEAR WEST SIDE,Multifamily Housing,55000.0,2008.0,1,,73,967066.6,1681203.5,0.0,0.0,,48.2,81.3,51.0,84.0,227.4,4.1,41.88120092,-87.68664215,"(41.88120092, -87.68664215)",2021-254054,46,29,21184.0,37,48
2016,254055,Park Douglas Apartments,Submitted,1235 S Washtenaw,60608,nan,,North Lawndale,Multifamily Housing,67800.0,2011.0,1,,98,1006647.5,1609951.1,,,,38.6,71.6,40.1,73.2,271.1,4.0,41.8492976,-87.67088,"(41.8492976, -87.67088)",2016-254055,26,33,14920.0,126,8
2017,254055,Park Douglas Apartments,Submitted,1235 S Washtenaw,60608,nan,,North Lawndale,Multifamily Housing,67800.0,2011.0,1,,90,912608.0,2720029.0,,,,53.6,84.4,56.2,87.2,313.2,4.6,41.8492976,-87.67088,"(41.8492976, -87.67088)",2017-254055,26,33,14920.0,126,8
2018,254055,Park Douglas Apartments,Submitted,1235 S Washtenaw,60608,4.0,False,North Lawndale,Multifamily Housing,67800.0,2011.0,1,2057.0,90,1024606.5,2729878.3,,,,55.4,84.6,54.8,83.0,315.5,4.7,41.8492976,-87.67088,"(41.8492976, -87.67088)",2018-254055,26,33,14920.0,126,8
2019,254055,Park Douglas Apartments,Submitted,1235 S Washtenaw,60608,4.0,False,North Lawndale,Multifamily Housing,67800.0,2011.0,1,,77,1035603.4,3353275.8,,,,64.7,94.7,64.4,,350.4,5.2,41.8492976,-87.67088,"(41.8492976, -87.67088)",2019-254055,26,33,14920.0,126,8
2021,254055,Park Douglas Apartments,Submitted,1235 S Washtenaw,60608,4.0,False,North Lawndale,Multifamily Housing,77900.0,2011.0,1,,91,1081678.7,2268793.9,0.0,0.0,,49.4,79.8,52.0,82.0,275.0,4.1,41.8492976,-87.67088,"(41.8492976, -87.67088)",2021-254055,26,33,14920.0,126,8
2016,254056,The Montrevelle Condominium Assocation,Submitted,520 N. Halsted St.,60642,nan,,West Town,Multifamily Housing,109925.0,2003.0,1,,20,3865871.1,6003741.5,,,,89.8,167.8,92.4,168.3,1031.4,9.4,41.8998309,-87.65764,"(41.8998309, -87.65764)",2016-254056,46,25,22620.0,109,41
2017,254056,The Montrevelle Condominium Assocation,Submitted,520 N. Halsted St.,60642,nan,,West Town,Multifamily Housing,109925.0,2003.0,1,,18,3464828.0,6891437.0,,,,94.2,164.8,99.1,170.4,1006.7,9.2,41.8998309,-87.65764,"(41.8998309, -87.65764)",2017-254056,46,25,22620.0,109,41
2018,254056,The Montrevelle Condominium Association,Submitted,520 N. Halsted St.,60642,1.0,False,West Town,Multifamily Housing,109925.0,2003.0,1,3670.0,19,3643671.4,7667708.0,,,,102.9,166.1,100.6,162.2,1013.4,9.2,41.8998309,-87.65764,"(41.8998309, -87.65764)",2018-254056,46,25,22620.0,109,41
2019,254056,The Montrevelle Condominium Association,Submitted,520 N Halsted St,60642,1.0,False,West Town,,,,,,24,3493758.3,6924063.8,,,,94.8,155.1,93.0,,,,41.8998309,-87.65764,"(41.8998309, -87.65764)",2019-254056,46,25,22620.0,109,41
2021,254056,The Montrevelle Condominium Association,Submitted,520 N Halsted St,60642,1.0,False,West Town,Multifamily Housing,114625.0,2003.0,1,,21,3624922.4,6693829.0,0.0,0.0,,93.9,156.3,96.9,156.8,873.3,7.9,41.8998309,-87.65764,"(41.8998309, -87.65764)",2021-254056,46,25,22620.0,109,41
2016,254057,HAYMARKET CENTER,Submitted,932 W WASHINGTON BLVD,60607,nan,,Near West Side,Residential Care Facility,150000.0,1890.0,1,,,8584281.5,6377993.8,,,,99.7,224.3,103.1,225.3,1921.0,12.8,41.8742951,-87.65018,"(41.8742951, -87.65018)",2016-254057,48,29,14917.0,97,8
2017,254057,HAYMARKET CENTER,Submitted,932 W WASHINGTON BLVD,60607,nan,,Near West Side,Residential Care Facility,150000.0,1890.0,1,,,9107338.0,6424341.0,,,,103.5,235.6,107.7,239.3,2025.1,13.5,41.8742951,-87.65018,"(41.8742951, -87.65018)",2017-254057,48,29,14917.0,97,8
2018,254057,HAYMARKET CENTER,Submitted,932 W WASHINGTON BLVD,60607,4.0,False,Near West Side,Residential Care Facility,150000.0,1890.0,1,10013.0,,7643978.7,7347300.3,,,,99.9,194.1,98.7,192.6,1661.9,11.1,41.8742951,-87.65018,"(41.8742951, -87.65018)",2018-254057,48,29,14917.0,97,8
2019,254057,Haymarket Center,Submitted,932 W Washington Blvd,60607,nan,True,Near West Side,Residential Care Facility,150000.0,1890.0,1,,,7281999.6,7846057.7,,,,100.9,,,,,,41.8742951,-87.65018,"(41.8742951, -87.65018)",2019-254057,48,29,14917.0,97,8
2021,254057,HAYMARKET CENTER,Submitted,932 W Washington Blvd,60607,3.0,False,Near West Side,Residential Care Facility,150000.0,1890.0,1,,,7036373.1,9654439.7,0.0,0.0,,111.3,198.9,115.0,200.2,1517.8,10.1,41.8742951,-87.65018,"(41.8742951, -87.65018)",2021-254057,48,29,14917.0,97,8
2016,254059,Safer Foundation Crossroad Correctional Center,Submitted,3210 West Arthington,60624,nan,,East Garfield Park,Prison/Incarceration,127263.0,1899.0,1,,,3944910.0,8264391.6,,,,95.9,165.5,102.3,170.4,1166.1,9.2,41.88081605,-87.72347483,"(41.88081605, -87.72347483)",2016-254059,23,27,21572.0,658,11
2017,254059,Safer Foundation Crossroad Correctional Center,Submitted,3210 West Arthington,60624,nan,,East Garfield Park,Prison/Incarceration,127263.0,1899.0,1,,,3646718.0,8692023.0,,,,97.0,161.7,104.3,169.3,1135.9,8.9,41.88081605,-87.72347483,"(41.88081605, -87.72347483)",2017-254059,23,27,21572.0,658,11
2018,254059,Safer Foundation Crossroad Correctional Center,Submitted,3210 West Arthington,60624,2.0,False,East Garfield Park,Prison/Incarceration,127263.0,1899.0,1,8311.0,,3973338.8,9138907.5,,,,103.0,162.8,100.6,159.8,1146.4,9.0,41.88081605,-87.72347483,"(41.88081605, -87.72347483)",2018-254059,23,27,21572.0,658,11
2019,254059,Safer Foundation,Submitted,3210 W Arthington St,60624,2.0,False,East Garfield Park,Prison/Incarceration,127263.0,1899.0,1,,,3906695.6,9162158.8,,,,102.7,161.5,99.9,,1136.6,8.9,41.88081605,-87.72347483,"(41.88081605, -87.72347483)",2019-254059,23,27,21572.0,658,11
2016,254060,University Village Lofts,Submitted,1524 and 1525 S Sangamon Street,60608,nan,,Near West Side,Multifamily Housing,252097.0,2003.0,2,,82,5691417.3,9925626.5,,,,61.9,112.2,65.7,114.6,1576.2,6.3,41.8492976,-87.67088,"(41.8492976, -87.67088)",2016-254060,26,33,14920.0,126,8
2017,254060,University Village Lofts,Submitted,1524 and 1525 S Sangamon Street,60608,nan,,Near West Side,Multifamily Housing,252097.0,2003.0,2,,77,5305933.0,11203920.0,,,,65.5,112.8,69.8,117.3,1576.1,6.3,41.8492976,-87.67088,"(41.8492976, -87.67088)",2017-254060,26,33,14920.0,126,8
2018,254060,University Village Lofts,Submitted,1524 and 1525 S Sangamon Street,60608,3.5,False,Near West Side,Multifamily Housing,252097.0,2003.0,2,9475.0,76,5337053.8,13234887.7,,,,73.7,114.4,71.4,110.9,1590.9,6.3,41.8492976,-87.67088,"(41.8492976, -87.67088)",2018-254060,26,33,14920.0,126,8
2019,254060,University Village Lofts,Submitted,1524 S Sangamon St,60608,4.0,False,Near West Side,Multifamily Housing,252097.0,2003.0,2,,92,5150929.2,8476870.0,,,,54.1,,,,,,41.8492976,-87.67088,"(41.8492976, -87.67088)",2019-254060,26,33,14920.0,126,8
2021,254060,University Village Lofts,Submitted,1524 S Sangamon St,60608,4.0,False,Near West Side,Multifamily Housing,296389.0,2003.0,2,,92,5040677.3,8228999.8,0.0,0.0,,52.6,90.3,55.0,91.6,1157.0,4.6,41.8492976,-87.67088,"(41.8492976, -87.67088)",2021-254060,26,33,14920.0,126,8
2016,254061,6700 Crandon Condominium Association,Submitted,6700 S. Crandon,60649,nan,,South Shore,Multifamily Housing,82000.0,1928.0,1,,47,1058907.4,8937307.3,,,,121.9,155.0,134.2,167.9,669.9,8.2,41.7626302,-87.57255,"(41.7626302, -87.57255)",2016-254061,33,39,22538.0,453,32
2017,254061,6700 Crandon Condominium Association,Submitted,6700 S. Crandon,60649,nan,,South Shore,Multifamily Housing,82000.0,1928.0,1,,32,859735.0,10374950.0,,,,137.0,165.8,149.5,178.9,710.0,8.7,41.7626302,-87.57255,"(41.7626302, -87.57255)",2017-254061,33,39,22538.0,453,32
2018,254061,6700 Crandon Condominium Association,Submitted,6700 S. Crandon,60649,1.0,False,South Shore,Multifamily Housing,82000.0,1928.0,1,1818.0,25,900518.9,11331759.8,,,,149.2,175.9,151.8,178.6,751.7,9.2,41.7626302,-87.57255,"(41.7626302, -87.57255)",2018-254061,33,39,22538.0,453,32
2019,254061,6700 Crandon Condominium Association,Submitted,6700 S Crandon Ave,60649,1.0,False,South Shore,Multifamily Housing,82000.0,1928.0,1,,17,847080.2,12088229.6,,,,157.7,,,,,,41.7626302,-87.57255,"(41.7626302, -87.57255)",2019-254061,33,39,22538.0,453,32
2021,254061,6700 Crandon Condominium Association,Submitted,6700 S Crandon Ave,60649,1.0,False,South Shore,Multifamily Housing,82000.0,1928.0,1,,8,973393.4,13218932.7,0.0,0.0,,173.1,202.5,191.1,221.4,841.1,10.3,41.7626302,-87.57255,"(41.7626302, -87.57255)",2021-254061,33,39,22538.0,453,32
2016,254062,Prairie Ave Lofts,Submitted,221 Cullerton St.,60616,nan,,Near South Side,Multifamily Housing,171600.0,1924.0,1,,,4296752.1,4888243.9,,,,53.5,108.5,54.9,109.0,1051.6,6.1,41.8458598,-87.62921,"(41.8458598, -87.62921)",2016-254062,9,35,21194.0,3,12
2018,254062,Prairie Ave Lofts,Submitted,221 Cullerton St.,60616,nan,True,Near South Side,Multifamily Housing,171600.0,1924.0,1,5592.0,,4431976.5,5259973.2,,,,56.5,104.5,56.5,104.6,1016.7,5.9,41.8458598,-87.62921,"(41.8458598, -87.62921)",2018-254062,9,35,21194.0,3,12
2019,254062,Prairie Ave Lofts,Submitted,221 E Cullerton Ave,60616,3.0,False,Near South Side,Multifamily Housing,182450.0,1910.0,1,,64,4470207.9,8580233.0,,,,71.5,118.0,69.7,,1199.4,6.6,41.8458598,-87.62921,"(41.8458598, -87.62921)",2019-254062,9,35,21194.0,3,12
2021,254062,Prairie Avenue Lofts,Submitted,221 E Cullerton Ave,60616,4.0,False,Near South Side,Multifamily Housing,237450.0,1910.0,1,,88,3504410.6,6965411.4,0.0,0.0,,57.4,93.9,60.5,97.2,870.5,4.8,41.8458598,-87.62921,"(41.8458598, -87.62921)",2021-254062,9,35,21194.0,3,12
2016,254063,The Lofts at 1800 Condominium Association,Submitted,1800 W. Grace Street,60613,nan,,North Center,Multifamily Housing,181852.0,2009.0,1,,96,3744850.8,4021407.0,,,,42.7,87.9,43.9,89.2,903.9,5.0,41.9543088,-87.6618,"(41.9543088, -87.6618)",2016-254063,25,57,21186.0,725,38
2017,254063,The Lofts at 1800 Condominium Association,Submitted,1800 W. Grace Street,60613,nan,,North Center,Multifamily Housing,181852.0,2009.0,1,,95,3220078.0,5340228.0,,,,47.1,86.4,48.6,88.0,879.0,4.8,41.9543088,-87.6618,"(41.9543088, -87.6618)",2017-254063,25,57,21186.0,725,38
2018,254063,The Lofts at 1800 Condominium Association,Submitted,1800 W. Grace Street,60613,2.0,False,North Center,Multifamily Housing,181852.0,2009.0,1,3423.0,43,4061931.4,6351965.5,,,,57.3,99.2,56.1,97.9,1013.1,5.6,41.9543088,-87.6618,"(41.9543088, -87.6618)",2018-254063,25,57,21186.0,725,38
2019,254063,The Lofts at 1800 Condominium Association,Submitted,1800 W Grace St,60613,1.5,False,North Center,Multifamily Housing,181852.0,2009.0,1,,40,3305419.0,8133614.7,,,,62.9,,,,,,41.9543088,-87.6618,"(41.9543088, -87.6618)",2019-254063,25,57,21186.0,725,38
